Gene	L21.D20.Tox.WT1_S6	L22.D20.Tox.WT2_S7	L23.D20.Tox.WT3_S8	L24.D20.Tox.WT4_S9	L25.D20.Tox.WT5_S10	L26.D20.Tox.KO1_S11	L27.D20.Tox.KO2_S12	L28.D20.Tox.KO3_S13	L29.D20.Tox.KO4_S14	L30.D20.Tox.KO5_S15
Bcl2l12	162	134	90	243	203	186	223	163	213	271
Bcl2l13	811	831	1093	1176	1065	1460	1560	957	1423	967
Bcl2l14	9	35	47	54	44	44	56	45	57	71
Bcl2l15	6	2	5	18	6	8	52	32	33	19
Bcl2l2	24	14	25	26	17	18	15	35	32	25
Bcl3	1092	1201	1322	2325	1534	1200	1913	1093	1754	1408
Bcl6	95	222	118	344	213	565	636	639	391	438
Bcl6b	0	3	2	3	4	5	12	6	2	4
Bcl7a	305	165	183	259	280	270	345	231	312	323
Bcl7b	1429	1285	1335	1840	1567	1951	2461	1608	2580	2239
Bcl7c	237	186	143	348	295	309	337	250	421	376
Bcl9	12	10	9	34	11	11	15	13	29	60
Bcl9l	286	172	197	161	281	393	237	226	292	256
Bclaf1	2266	2545	2458	2918	2759	3919	4685	2968	3309	3182
Bclaf3	525	550	606	766	541	851	1191	610	753	552
Bco1	17	4	14	26	13	43	18	14	53	29
Bco2	14	4	6	13	8	15	5	9	19	14
Bcor	596	711	698	730	693	813	1009	722	630	725
Bcorl1	21	26	41	18	38	55	41	36	67	34
Bcr	187	105	93	87	139	107	100	104	99	183
Bcs1l	241	179	236	255	246	269	389	239	360	355
Bdh1	184	204	141	195	240	293	337	292	249	287
Bdh2	0	0	0	0	0	0	0	0	0	1
Bdkrb1	1	0	1	4	0	2	0	1	2	5
Bdkrb2	0	0	0	0	0	2	6	0	0	0
Bdnf	0	0	0	0	0	0	0	0	0	0
Bdp1	897	629	719	792	662	881	1128	574	967	782
BE692007	1306	909	969	1608	1210	1523	2203	1260	1386	1351
Bean1	0	0	0	0	3	0	2	0	0	0
Becn1	2698	2664	2672	3250	2657	3500	4291	2513	3847	3348
Begain	1	1	0	0	0	0	0	0	0	0
Bend3	17	5	22	14	14	15	27	25	19	49
Bend4	119	181	157	212	202	231	422	171	228	162
Bend5	18	23	42	138	31	1	2	48	31	305
Bend6	103	68	103	201	138	68	77	24	83	60
Bend7	6	0	0	0	0	0	0	0	0	0
Best1	6	4	6	25	4	8	11	7	13	14
Best2	0	0	0	0	0	0	3	0	0	0
Best3	0	0	0	0	0	5	1	2	3	2
Best4-ps	2	0	0	0	0	1	0	0	0	0
Bet1	443	324	410	748	453	646	770	505	723	843
Bet1l	548	461	507	696	478	769	1012	667	912	888
Bex1	0	0	0	1	0	0	0	0	1	0
Bex2	7	1	4	14	8	2	3	1	4	5
Bex3	854	647	667	1069	808	719	870	553	886	882
Bex4	1	0	1	0	1	0	0	0	0	5
Bex6	8	0	13	17	3	0	1	0	15	26
Bfar	1224	1078	1202	1545	1124	1745	1993	1237	1845	1620
Bfsp1	20	6	11	0	8	67	26	15	31	40
Bfsp2	22	19	8	74	25	0	2	27	7	144
Bglap	0	0	0	0	0	0	0	0	0	0
Bglap2	0	0	0	0	0	0	0	0	0	0
Bglap3	0	0	0	0	0	0	0	0	0	4
Bgn	5	5	0	1	1	6	3	5	1	10
Bhlha15	12	69	47	141	55	2	9	30	69	500
Bhlha9	0	1	0	0	0	0	0	0	0	0
Bhlhb9	287	293	432	577	385	588	969	528	539	504
Bhlhe22	0	0	0	0	0	0	0	0	0	0
Bhlhe23	0	0	0	0	0	0	0	0	0	0
Bhlhe40	5558	5501	6006	5342	5911	9678	7995	6545	10063	5984
Bhlhe41	78	62	72	177	70	12	96	26	47	134
Bhmt	0	0	0	0	0	0	0	0	0	0
Bhmt-ps1	0	0	0	0	0	0	0	0	0	0
Bhmt2	0	0	0	0	0	0	0	0	0	0
Bicc1	0	0	0	1	0	0	0	0	0	1
Bicd1	76	66	113	68	58	131	99	97	87	115
Bicd2	808	1151	1332	1166	1264	1333	1680	1153	1278	966
Bicdl1	478	439	367	551	383	870	1132	780	823	694
Bicdl2	4	0	3	0	0	0	3	0	0	0
Bicra	320	221	273	255	272	415	367	229	290	312
Bicral	626	632	914	612	749	1140	1069	742	784	510
Bid	1154	1130	1226	1914	1237	1147	2015	1165	1436	1932
Bik	37	20	19	43	32	31	23	40	35	33
Bin1	4952	3760	3586	4656	3832	4622	4615	3054	5169	5201
Bin2	16446	17577	19774	18897	18442	24965	25081	16717	26642	18278
Bin3	1387	1215	1204	1450	1223	1835	2122	1186	1996	1824
Birc2	1232	1532	1819	2336	1763	2348	3182	1829	2365	2057
Birc3	978	957	1040	1561	1072	1552	2293	1291	1731	1551
Birc5	612	483	342	932	582	330	396	461	595	1790
Birc6	1983	2091	2824	2215	2356	3266	3926	2385	2478	2309
Birc7	0	0	0	0	0	0	0	0	0	0
Bivm	186	221	173	234	158	282	408	243	276	264
Blcap	285	219	247	297	232	346	444	342	447	483
Blk	175	163	193	518	179	2	10	143	162	1052
Blm	144	197	185	211	182	258	220	145	175	230
Blmh	1975	1792	1872	2486	2039	2413	3361	1967	2602	2219
Blnk	352	345	331	1154	357	14	22	349	489	2594
Bloc1s1	148	89	87	153	108	128	156	76	139	152
Bloc1s2	510	394	377	625	494	630	767	626	842	963
Bloc1s2-ps	5	3	3	5	2	2	4	2	5	2
Bloc1s3	318	212	214	227	265	323	281	270	294	213
Bloc1s4	610	406	387	625	365	530	625	362	598	619
Bloc1s5	235	222	265	332	280	414	506	279	525	363
Bloc1s6	1033	960	882	1300	1105	1510	1882	1171	1653	1451
Bloc1s6os	13	7	10	28	24	17	36	21	29	29
Bloodlinc	0	0	0	0	1	0	0	0	0	0
Blvra	1174	875	936	1648	1012	1216	1568	976	1564	1501
Blvrb	243	175	174	742	203	76	81	191	229	1765
Blzf1	415	437	451	485	545	618	898	481	644	676
Bmf	19	12	7	19	13	24	26	23	29	16
Bmi1	711	769	785	1177	959	1032	1906	991	1121	1025
Bmp1	3	0	0	8	6	1	1	6	0	16
Bmp10	0	0	0	0	0	0	0	0	0	0
Bmp15	0	0	0	0	0	0	0	0	0	0
Bmp2	0	0	0	1	0	0	0	0	0	5
Bmp2k	217	256	316	556	274	360	426	303	346	457
Bmp3	0	0	0	0	0	0	0	0	0	0
Bmp4	0	0	0	0	0	0	0	0	0	0
Bmp5	0	0	0	0	0	0	0	0	1	0
Bmp6	7	9	2	0	4	5	0	4	0	0
Bmp7	24	19	30	102	19	136	272	214	158	156
Bmp8a	0	0	1	23	8	2	21	11	16	2
Bmp8b	0	1	1	4	2	4	2	4	0	0
Bmper	0	0	0	0	0	0	0	0	0	0
Bmpr1a	14	9	14	6	6	12	11	10	14	21
Bmpr1b	0	0	0	0	0	0	0	0	0	0
Bmpr2	8	4	10	1	18	6	28	21	3	21
Bms1	1493	1567	1719	1464	1823	2293	2469	1515	1969	1687
Bmt2	450	517	602	627	551	960	1148	581	723	584
Bmx	3	14	2	49	11	14	5	15	13	25
Bmyc	38	29	30	95	13	29	27	44	43	106
Bnc1	0	0	0	0	0	0	0	0	0	0
Bnc2	0	0	0	0	0	0	0	0	0	0
Bnip1	360	232	349	392	404	416	495	277	484	495
Bnip2	1812	2120	2351	3096	2321	3284	4205	2579	3557	3771
Bnip3	19	26	20	65	25	36	48	36	48	90
Bnip3l	2162	2038	2011	2197	1983	3006	3257	2413	3137	2910
Bnip3l-ps	9	6	11	15	9	6	20	14	12	20
Bnipl	6	2	0	0	1	4	3	5	0	5
Boc	24	7	13	34	15	25	43	33	25	24
Bod1	362	221	268	361	352	433	447	273	436	425
Bod1l	2098	1813	1650	1897	1769	2526	2789	1697	2081	2408
Bok	1	3	0	1	0	0	0	3	1	1
Bola1	224	155	149	247	189	242	270	157	281	358
Bola2	761	433	418	823	640	719	802	605	861	921
Bola3	629	422	322	789	518	755	741	592	894	988
Boll	12	4	3	10	8	8	9	5	12	3
Bop1	1320	1561	1661	1966	1719	2012	2444	1622	2424	2374
Bora	271	314	372	578	398	520	679	453	684	652
Borcs5	643	465	542	569	450	685	730	448	671	654
Borcs6	78	50	58	110	83	88	137	68	110	115
Borcs7	463	270	334	444	485	946	437	426	888	788
Borcs8	435	320	337	629	431	522	819	433	659	644
Bpgm	629	483	452	779	544	549	799	429	703	1030
Bphl	105	91	106	133	75	150	275	217	269	235
Bpi	0	0	0	0	0	0	0	0	0	0
Bpifa1	0	0	0	0	0	0	0	0	0	0
Bpifa2	0	0	0	0	0	0	0	0	0	0
Bpifa3	0	0	0	0	0	0	0	0	0	0
Bpifa5	0	0	0	0	0	0	0	0	0	0
Bpifa6	0	0	0	0	0	0	0	0	0	0
Bpifb1	0	0	0	0	0	0	0	0	0	0
Bpifb2	0	0	0	0	0	0	0	0	0	1
Bpifb3	0	0	0	0	0	0	0	0	0	0
Bpifb4	0	0	0	0	0	0	0	0	0	2
Bpifb5	0	0	0	0	1	0	0	0	0	0
Bpifb6	0	0	0	0	0	0	0	1	0	0
Bpifb9a	0	0	0	0	0	0	0	0	0	0
Bpifb9b	0	0	0	0	0	0	0	0	0	0
Bpifc	0	0	3	10	0	0	4	0	0	15
Bpnt1	308	313	399	505	357	366	462	315	350	469
Bptf	1666	941	1051	1335	1078	1107	1544	861	988	1249
Braf	443	392	573	487	597	750	742	551	504	517
Brap	1099	1137	1272	1383	1445	2054	2120	1582	2033	1779
Brat1	847	950	1075	1106	1119	1729	1890	1235	1473	1316
Brca1	163	210	175	204	189	274	237	174	133	283
Brca2	235	177	161	230	207	218	212	173	157	295
Brcc3	777	854	767	1433	899	1263	1682	1086	1461	1499
Brd1	1153	1225	1119	1268	1257	1656	2086	1352	1619	1270
Brd2	3651	3682	4273	3669	4104	5416	5809	3990	4648	4308
Brd3	794	650	617	1032	774	1275	1168	842	1481	1380
Brd3os	0	3	5	6	9	12	8	4	14	4
Brd4	2611	2266	2390	3342	3112	3552	4277	2705	3651	2982
Brd7	1337	1199	1345	1703	1296	1757	2384	1417	2088	1887
Brd8	1941	2427	2253	3080	2512	3519	4889	3267	3727	3610
Brd9	1611	1430	1671	1874	1795	2862	2701	1857	2518	2282
Brdt	6	1	4	14	5	10	9	10	18	11
Brf1	1622	1890	2117	2149	2053	2736	3085	2099	2687	2545
Brf2	241	204	177	205	208	309	301	204	312	268
Bri3	13	5	6	11	13	12	11	14	15	19
Bri3bp	183	166	150	309	231	277	350	285	378	484
Bricd5	0	0	0	0	0	0	0	0	0	0
Brinp1	0	0	0	0	0	0	0	0	0	0
Brinp2	0	0	0	0	0	0	0	0	0	0
Brinp3	0	0	0	0	0	0	0	1	1	0
Brip1	104	151	253	269	149	245	259	144	214	257
Brip1os	685	506	640	981	726	907	1117	622	910	766
Brix1	1253	1155	1133	1957	1244	1571	2291	1548	2065	2351
Brk1	2888	2167	2196	3142	2506	3232	3655	2573	3802	3895
Brms1	1758	1300	1293	1785	1498	1824	2112	1313	2146	2062
Brms1l	224	274	291	395	347	473	641	396	515	582
Brox	504	696	832	764	747	1006	1344	734	1035	730
Brpf1	1032	1371	1549	1537	1532	1986	2177	1559	1919	1889
Brpf3	216	173	242	180	200	360	386	217	213	287
Brs3	0	0	0	0	0	0	0	0	0	0
Brsk1	0	0	0	1	0	0	0	0	0	0
Brsk2	10	5	6	8	2	7	5	6	4	13
Brwd1	862	939	1219	1280	1090	1678	1715	1117	1201	1630
Brwd3	92	95	64	138	46	111	146	101	106	111
Bscl2	2343	2084	2394	2639	2166	3250	3869	2144	3632	2947
Bsdc1	813	727	809	846	864	1230	1310	916	1057	1118
Bsg	3179	2618	2487	4730	3494	4703	4889	3672	6259	6238
Bsn	138	89	166	114	171	129	259	106	148	134
Bsnd	0	0	0	0	0	0	0	0	0	0
Bsph1	0	0	0	0	0	0	0	0	0	0
Bsph2	0	0	0	0	0	0	0	0	0	0
Bsph2-ps	0	0	0	0	0	0	0	0	0	0
Bspry	430	401	486	750	459	252	672	259	347	303
Bst1	6	10	6	48	20	18	53	52	41	43
Bst2	1686	1586	1418	2409	2090	1747	2256	1449	2282	2391
Bsx	0	0	0	0	0	0	0	0	0	0
Btaf1	507	941	1297	927	976	1176	1308	827	728	1019
Btbd1	1136	1203	1355	1660	1344	2123	2692	1755	2217	2103
Btbd10	575	710	803	964	768	1096	1779	917	1188	977
Btbd11	886	1527	1472	1597	1719	2444	3320	1955	2124	1194
Btbd16	28	45	32	81	60	39	120	47	42	48
Btbd17	4	1	0	0	0	1	0	0	0	0
Btbd18	3	0	2	0	8	5	9	3	8	6
Btbd19	608	418	523	696	549	783	1166	789	902	696
Btbd2	398	403	475	541	525	909	873	579	833	770
Btbd3	0	1	0	12	0	0	0	0	1	13
Btbd35f1	0	0	0	0	0	0	0	0	0	0
Btbd35f10	0	0	0	0	0	0	0	0	0	0
Btbd35f11	0	0	0	0	0	0	0	0	0	0
Btbd35f12	0	0	0	0	0	0	0	0	0	0
Btbd35f13	0	0	0	0	0	0	0	0	0	0
Btbd35f14	0	0	0	0	0	0	0	0	0	0
Btbd35f15	0	0	0	0	0	0	0	0	0	0
Btbd35f16	0	0	0	0	0	0	0	0	0	0
Btbd35f17	0	0	0	0	0	0	0	0	0	0
Btbd35f18	0	0	0	0	0	0	0	0	0	0
Btbd35f19	0	0	0	0	0	0	0	0	0	0
Btbd35f2	0	0	0	0	0	0	0	0	0	0
Btbd35f20	0	0	0	0	0	0	0	0	0	0
Btbd35f21	0	0	0	0	0	0	0	0	0	0
Btbd35f22	0	0	0	0	0	0	0	0	0	0
Btbd35f23	0	0	0	0	0	0	0	0	0	0
Btbd35f24	0	0	0	0	0	0	0	0	0	0
Btbd35f25	0	0	0	0	0	0	0	0	0	0
Btbd35f26	0	0	0	0	0	0	0	0	0	0
Btbd35f27	0	0	0	0	0	0	0	0	0	0
Btbd35f28	0	0	0	0	0	0	0	0	0	0
Btbd35f29	0	0	0	0	0	0	0	0	0	0
Btbd35f3	0	0	0	0	0	0	0	0	0	0
Btbd35f30	0	0	0	0	0	0	0	0	0	0
Btbd35f4	0	0	0	0	0	0	0	0	0	0
Btbd35f5	0	0	0	0	0	0	0	0	0	0
Btbd35f6	0	0	0	0	0	0	0	0	0	0
Btbd35f7	0	0	0	0	0	0	0	0	0	0
Btbd35f8	0	0	0	0	0	0	0	0	0	0
Btbd35f9	0	0	0	0	0	0	0	0	0	0
Btbd6	448	472	504	524	480	752	1003	722	759	714
Btbd7	432	541	635	514	470	794	811	430	683	551
Btbd9	1137	910	1203	1461	1086	1468	1885	1149	1882	1182
Btc	0	2	0	0	7	2	0	0	0	0
Btd	494	438	413	660	506	639	795	447	645	734
Btf3	2042	1550	1352	1915	1731	1862	2090	1697	2038	2460
Btf3l4	109	109	105	157	107	131	187	139	152	235
Btg1	12643	13241	11937	18472	15041	20363	27201	16120	23690	19083
Btg1-ps1	0	0	0	0	0	0	0	0	0	0
Btg1-ps2	0	0	0	0	0	0	0	0	0	0
Btg2	2057	2052	1795	2626	1920	2777	3258	2452	3384	4584
Btg3	34	35	31	45	28	44	56	26	43	39
Btg4	0	0	0	0	0	0	0	0	0	0
Btk	67	90	82	202	71	13	4	54	118	547
Btla	358	376	463	899	336	1016	1595	1164	1263	1429
Btn1a1	0	0	0	1	0	0	0	0	0	0
Btn2a2	4	2	0	0	5	0	0	2	0	2
Btnl1	0	0	1	7	0	1	0	0	4	8
Btnl10	14	9	6	48	20	0	1	0	5	89
Btnl2	9	15	4	50	7	1	4	21	11	105
Btnl4	4	3	11	9	4	0	1	2	0	4
Btnl5-ps	29	30	54	55	47	30	69	14	3	10
Btnl6	6	10	10	33	9	6	26	11	2	9
Btnl7-ps	1	7	6	25	2	16	36	21	45	12
Btnl9	1	0	0	0	0	0	6	0	4	17
Btrc	432	417	474	594	574	744	896	524	877	741
Bub1	165	145	200	283	240	198	233	204	207	424
Bub1b	334	411	395	774	543	550	568	468	508	1229
Bub3	3225	3041	3049	4445	3206	4181	5539	3522	5007	5660
Bud13	453	422	447	423	449	617	693	375	649	547
Bud23	1013	819	774	1400	997	1298	1612	967	1510	1671
Bud31	956	787	727	1140	940	1045	1162	826	1224	1534
Bves	0	0	0	0	0	0	0	0	0	0
Bvht	0	1	0	3	0	0	2	0	0	0
BX530055.1	0	0	0	0	0	0	0	0	0	0
BX649293.1	0	0	0	0	0	0	0	0	2	0
Bysl	629	645	663	724	666	855	839	599	905	941
Bzw1	6885	8804	9610	10960	8915	11349	14333	9430	12565	11935
Bzw2	765	741	471	955	641	1313	1439	1359	1443	1858
C030005K06Rik	12	9	7	7	9	2	14	10	6	26
C030005K15Rik	0	0	0	0	0	0	0	0	0	0
C030006N10Rik	0	0	0	0	0	0	0	0	0	0
C030007H22Rik	0	0	0	0	0	0	0	0	0	0
C030010L15Rik	0	0	1	1	0	3	3	2	1	5
C030013C21Rik	3	2	1	3	2	6	5	3	3	3
C030014I23Rik	0	0	0	0	2	1	1	1	2	0
C030015A19Rik	4	1	8	1	1	6	2	0	1	1
C030015E24Rik	0	0	0	0	0	0	0	0	0	0
C030017D09Rik	0	0	0	0	0	1	0	0	0	0
C030017G13Rik	0	0	0	7	0	0	2	0	2	1
C030018K13Rik	3	5	3	3	4	5	11	1	3	1
C030029H02Rik	0	0	0	0	1	0	6	7	1	4
C030032O16Rik	0	0	0	0	0	0	0	0	0	0
C030034I22Rik	24	37	39	56	48	70	95	39	58	44
C030034L19Rik	1	4	14	35	18	176	231	203	102	125
C030037D09Rik	27	21	32	32	37	29	28	11	36	26
C030037F17Rik	0	0	0	0	0	0	0	0	0	0
C030038I04Rik	0	0	0	0	0	0	0	0	0	0
C030047K22Rik	0	0	0	0	0	0	0	1	0	0
C130012C08Rik	2	0	0	0	0	0	0	0	0	0
C130013H08Rik	10	6	11	31	7	18	27	18	19	20
C130021I20Rik	0	0	0	0	0	0	0	2	0	0
C130023A14Rik	0	0	0	0	0	0	0	0	0	0
C130026I21Rik	0	0	0	9	2	1	3	1	2	18
C130026L21Rik	0	0	0	0	0	0	0	0	0	0
C130032M10Rik	0	0	0	0	0	0	0	0	0	0
C130036L24Rik	68	54	97	122	50	99	134	93	117	91
C130046K22Rik	16	7	10	16	13	13	23	9	18	4
C130050O18Rik	7	8	5	36	2	6	5	6	10	38
C130060C02Rik	6	1	0	10	4	6	5	5	3	2
C130060K24Rik	0	0	0	0	0	0	0	0	0	0
C130071C03Rik	0	0	0	0	0	0	1	1	0	1
C130073E24Rik	0	0	0	0	0	0	0	0	0	0
C130073F10Rik	0	0	0	0	0	0	0	0	0	0
C130074G19Rik	0	0	0	0	0	0	0	0	0	0
C130075A20Rik	0	0	0	0	0	0	0	0	0	0
C130079G13Rik	0	0	0	0	0	0	0	0	0	0
C130080G10Rik	0	0	0	0	0	0	0	0	0	0
C130083A15Rik	26	34	33	39	34	66	63	38	35	19
C130083M11Rik	0	0	0	0	0	0	0	0	1	0
C130089K02Rik	7	13	2	11	2	0	0	2	5	16
C130093G08Rik	0	0	0	3	1	1	0	2	1	1
C1d	891	848	769	1678	1077	1454	1807	1313	1543	1581
C1galt1	518	634	695	976	831	850	1142	733	880	662
C1galt1c1	325	344	308	466	332	424	661	332	453	532
C1qa	199	141	76	711	141	101	101	181	205	839
C1qb	469	335	246	1669	429	228	351	327	605	2069
C1qbp	905	625	631	1078	693	901	1021	926	1273	1553
C1qc	336	229	112	1328	349	167	289	315	438	1525
C1ql1	0	2	1	4	0	0	2	0	0	0
C1ql2	0	0	0	0	0	0	0	0	0	0
C1ql3	0	0	0	1	0	0	0	1	0	0
C1ql4	0	0	0	0	0	0	0	0	0	0
C1qtnf1	0	1	0	0	0	0	0	0	1	6
C1qtnf12	32	28	51	112	22	88	65	80	133	274
C1qtnf2	0	0	0	0	0	0	0	0	0	0
C1qtnf3	0	0	0	0	0	0	0	0	0	0
C1qtnf4	14	6	10	19	20	11	32	15	24	37
C1qtnf5	0	0	0	0	0	0	0	0	0	0
C1qtnf6	50	50	47	74	47	77	37	37	67	45
C1qtnf7	0	0	0	0	0	0	0	0	0	0
C1qtnf9	4	3	3	4	0	3	3	10	5	2
C1ra	7	4	3	26	14	8	10	1	2	5
C1rb	0	0	0	0	0	0	0	0	0	0
C1rl	1	0	8	14	2	2	0	3	0	19
C1s1	0	0	0	0	9	0	1	1	7	0
C1s2	0	0	0	0	0	0	0	0	0	0
C2	4	2	4	21	3	2	12	3	11	22
C230004F18Rik	0	0	0	0	0	0	0	0	0	0
C230012O17Rik	0	0	0	0	0	0	0	0	0	0
C230014O12Rik	0	0	3	0	0	0	0	0	0	0
C230021G24Rik	0	0	0	0	0	0	0	0	0	0
C230024C17Rik	4	7	7	11	4	3	21	14	6	1
C230029F24Rik	0	0	0	0	0	0	0	0	0	0
C230031I18Rik	0	0	0	0	0	0	0	0	0	0
C230034O21Rik	0	0	0	2	0	0	0	1	0	1
C230035I16Rik	1	0	2	6	4	1	1	0	1	1
C230037L18Rik	24	22	19	38	26	35	31	29	41	23
C230038L03Rik	1	2	3	2	5	0	0	1	0	0
C230053D17Rik	5	2	1	12	0	5	3	0	0	0
C230057A21Rik	0	0	0	0	0	0	0	0	0	0
C230057M02Rik	0	0	0	0	0	0	0	0	3	0
C230062I16Rik	79	60	66	98	76	113	148	73	113	76
C230066G23Rik	66	42	53	55	54	72	78	23	69	43
C230071H17Rik	0	0	0	0	0	0	0	0	0	0
C230072F16Rik	0	0	0	1	1	0	0	0	0	0
C230079O03Rik	0	0	0	0	0	0	0	0	0	0
C230085N15Rik	201	155	179	212	113	321	337	339	306	300
C230088H06Rik	0	0	0	0	0	0	0	0	0	1
C230096K16Rik	269	182	176	150	222	425	206	141	206	191
C230099D08Rik	0	0	0	0	0	0	0	1	0	0
C2cd2	215	296	241	299	252	302	355	233	343	323
C2cd2l	383	513	419	547	428	678	713	467	703	780
C2cd3	927	1183	1556	1018	1426	1748	1941	1289	1183	1149
C2cd4a	0	0	0	0	0	0	0	0	0	0
C2cd4b	0	0	0	0	0	0	1	0	1	4
C2cd4c	0	0	0	0	1	0	0	0	0	0
C2cd4d	0	0	0	0	0	0	0	0	0	0
C2cd5	1005	1300	1364	1668	1451	2404	3167	2144	2328	2236
C2cd6	0	0	0	0	0	0	0	0	1	2
C2cd6b	0	0	0	0	0	1	0	0	0	0
C3	60	114	86	343	132	48	59	75	78	380
C330002G04Rik	0	0	0	0	0	0	0	0	0	0
C330004P14Rik	0	0	0	0	0	0	0	0	0	0
C330007P06Rik	400	426	538	572	419	741	689	435	526	612
C330011M18Rik	50	29	49	56	20	43	67	57	44	56
C330013E15Rik	14	15	9	22	22	21	33	12	30	23
C330018A13Rik	1	0	0	0	0	1	0	0	0	0
C330018D20Rik	181	161	188	234	193	295	419	213	358	360
C330019F10Rik	0	0	0	0	0	0	0	1	0	0
C330021F23Rik	1	0	0	0	0	0	0	0	0	0
C330022C24Rik	0	0	0	0	0	0	0	0	0	0
C330024D21Rik	0	0	0	0	0	0	0	0	0	0
C330027C09Rik	184	185	137	300	221	202	268	162	161	374
C3ar1	17	9	2	86	8	3	2	9	7	39
C430002N11Rik	20	10	10	47	16	14	37	11	18	9
C430014B12Rik	2	2	0	4	1	0	2	1	7	1
C430019N01Rik	0	1	12	2	0	9	7	7	4	0
C430039J01Rik	1	2	2	12	2	5	8	2	3	3
C430039J16Rik	0	0	0	0	0	0	0	0	0	0
C430042M11Rik	75	35	42	77	43	38	37	25	51	96
C430049B03Rik	1	0	2	1	0	0	0	2	0	2
C430049E01Rik	0	0	0	0	0	0	0	0	0	0
C4a	5	0	1	4	1	3	6	2	12	4
C4b	57	79	33	411	70	17	9	24	89	401
C4bp	0	0	0	0	0	0	0	0	0	0
C4bp-ps1	0	0	0	0	0	0	0	0	0	0
C530005A16Rik	11	10	21	12	5	20	25	14	17	12
C530008M17Rik	6	0	6	9	10	0	1	10	6	8
C530025M09Rik	0	0	1	0	0	0	0	0	0	0
C530043A13Rik	0	0	0	0	0	0	0	1	0	0
C530043K16Rik	1	4	2	1	1	0	4	1	1	9
C530044C16Rik	0	0	0	0	0	0	1	0	0	0
C530050E15Rik	599	244	224	263	329	386	368	269	257	324
C5ar1	37	27	34	394	63	7	4	20	126	239
C5ar2	0	0	5	6	0	3	0	3	8	24
C6	40	25	33	24	50	29	31	27	49	196
C630004L07Rik	0	0	0	0	0	0	0	0	0	0
C630004M23Rik	3	6	8	8	9	8	7	10	4	10
C630028M04Rik	0	0	0	0	0	0	0	0	0	0
C630031E19Rik	0	0	0	0	0	0	0	0	0	0
C630043F03Rik	0	0	10	1	1	3	7	1	2	6
C630050I24Rik	2	0	0	0	0	0	0	0	0	0
C7	0	0	0	0	0	0	0	0	0	1
C730027H18Rik	0	0	0	0	0	0	0	0	0	0
C730034F03Rik	124	98	96	133	99	135	130	59	141	138
C730036E19Rik	0	0	0	0	0	0	0	0	0	0
C730045M19Rik	26	5	8	18	12	25	22	20	30	11
C77080	11	12	5	11	39	27	13	21	10	37
C78197	13	0	0	0	0	1	0	0	0	0
C78283	0	0	0	0	0	0	0	0	0	0
C78334	0	0	0	0	0	0	0	0	0	0
C78859	0	3	2	5	0	7	4	0	0	3
C79130	0	0	0	0	0	0	0	0	3	1
C79798	2	0	0	0	0	0	2	0	0	1
C820005J03Rik	0	0	0	0	0	0	0	0	0	0
C86187	0	0	0	0	0	0	0	0	0	0
C87198	0	0	0	0	0	0	0	0	0	0
C87414	0	0	0	0	0	0	0	0	0	0
C87436	659	559	614	779	670	959	1036	691	1036	906
C87499	0	0	0	0	0	0	0	0	0	0
C87977	0	0	0	1	0	0	0	0	0	0
C8a	0	0	2	7	3	0	0	0	0	0
C8b	0	0	2	0	0	0	0	0	0	0
C8g	67	83	94	101	108	171	159	104	145	141
C9	0	0	0	0	0	0	0	0	0	0
C920006O11Rik	64	39	59	81	118	111	166	67	64	73
C920008G01Rik	0	0	0	0	0	0	0	0	0	0
C920009B18Rik	204	139	203	329	181	206	328	154	264	168
C920021L13Rik	9	15	6	19	11	16	19	25	24	39
CAAA01052029.1	0	0	0	0	0	0	0	0	0	0
CAAA01064564.1	0	0	0	0	0	0	0	0	0	0
CAAA01066804.1	0	0	0	0	0	0	0	0	0	2
CAAA01090811.1	0	0	0	0	0	0	0	0	0	0
CAAA01090905.1	0	0	0	0	0	0	0	0	0	0
CAAA01098150.1	2	1	3	7	3	0	0	0	3	17
CAAA01118383.1	398	310	260	658	454	437	511	368	577	695
CAAA01119292.1	0	0	0	0	0	0	0	0	0	0
CAAA01125382.3	0	0	0	0	0	0	0	0	0	0
CAAA01125382.4	0	0	0	0	0	0	0	0	0	0
CAAA01139602.1	0	0	0	0	0	0	0	0	0	0
CAAA01147332.1	147	107	71	232	137	131	128	139	224	303
CAAA01165726.1	0	0	0	0	0	0	0	0	0	0
CAAA01194877.1	104	59	55	42	54	57	71	85	78	89
CAAA01205117.1	0	0	0	0	0	0	0	0	0	0
CAAA01205117.2	0	0	0	0	0	0	0	0	0	0
CAAA01216754.1	0	0	0	0	0	0	0	0	0	0
CAAA01216754.4	0	0	0	0	0	0	0	0	0	0
CAAA01216754.6	0	0	0	0	0	0	0	0	0	0
Caap1	391	291	416	626	487	607	747	453	727	594
Cab39	4615	5843	6638	6667	6479	9365	11637	6332	8923	6552
Cab39l	1738	1574	1979	1678	1700	2313	2610	1768	2289	2237
Cabcoco1	5	4	2	3	5	14	8	3	10	16
Cabin1	1688	1761	1734	2153	2042	2277	3072	1938	2011	1874
Cables1	138	313	171	307	243	248	486	200	281	156
Cables2	1369	1812	2024	2107	2010	2308	3179	1701	2416	2010
Cabp1	0	1	0	3	1	0	0	0	0	0
Cabp2	0	0	0	0	0	0	0	2	0	0
Cabp4	5	1	2	14	1	3	7	1	4	8
Cabp5	0	1	0	0	0	0	0	0	0	0
