Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
Rpl13a	296	288	267	239	142	338	193	227	171	156
Rpl13a-ps1	53	53	47	40	35	45	33	45	31	41
Rpl14	4774	5116	4971	6768	3788	6882	4647	6359	4818	5133
Rpl14-ps1	43	49	43	29	22	42	25	41	35	28
Rpl15	2113	2283	2231	2425	1401	2679	1539	2210	1746	1711
Rpl15-ps1	0	0	0	0	0	0	0	0	0	0
Rpl15-ps2	0	1	1	3	1	2	1	0	1	0
Rpl15-ps3	0	0	0	0	0	0	0	0	0	0
Rpl15-ps4	0	0	0	0	0	0	0	0	0	0
Rpl15-ps5	1	3	2	0	0	0	0	0	1	0
Rpl17	2383	2814	2481	2375	1295	2848	1633	2291	1821	1900
Rpl17-ps1	0	0	0	2	0	0	5	0	0	0
Rpl17-ps10	3	8	5	2	6	5	1	1	5	1
Rpl17-ps11	0	0	0	0	0	0	0	0	0	0
Rpl17-ps2	0	0	0	0	0	0	0	0	0	0
Rpl17-ps3	28	37	28	18	18	28	20	36	28	17
Rpl17-ps4	0	0	1	0	0	0	0	0	0	0
Rpl17-ps5	5	15	3	4	2	2	1	5	3	5
Rpl17-ps6	0	0	0	0	0	0	0	0	0	0
Rpl17-ps8	5	8	11	5	4	7	1	1	2	8
Rpl17-ps9	1	0	0	0	0	1	0	0	0	0
Rpl18	3738	4129	3682	4692	2665	5113	3576	4517	3622	3537
Rpl18-ps1	19	18	29	8	2	11	12	13	12	14
Rpl18-ps2	15	27	23	18	6	22	20	13	14	12
Rpl18a	9009	9731	7955	9665	5324	10201	7270	8784	7107	7118
Rpl18a-ps1	12	31	18	12	7	21	13	12	17	9
Rpl18a-ps2	0	0	0	0	0	0	0	0	0	0
Rpl18a-ps3	0	0	0	0	0	0	0	0	0	0
Rpl18a-ps4	0	0	0	0	0	0	0	0	0	0
Rpl19	3208	3715	3471	3987	2368	4031	2756	3899	2905	3015
Rpl19-ps1	2	2	2	0	1	1	0	2	0	3
Rpl19-ps10	0	0	0	0	0	0	0	0	0	0
Rpl19-ps11	7	4	4	11	1	10	8	9	6	5
Rpl19-ps12	0	0	0	1	0	0	0	0	0	0
Rpl19-ps2	0	0	0	0	0	0	0	0	1	0
Rpl19-ps4	0	0	0	0	0	0	0	0	0	0
Rpl19-ps9	1	0	0	0	0	0	1	0	0	0
Rpl21	2990	3165	2735	3365	2043	3842	2306	3247	2543	2390
Rpl21-ps1	0	0	3	0	0	0	0	0	0	0
Rpl21-ps10	1	1	0	1	0	1	0	0	0	0
Rpl21-ps11	0	0	0	0	0	0	3	0	0	0
Rpl21-ps12	0	0	1	0	0	1	0	0	0	0
Rpl21-ps13	0	0	0	0	0	0	0	0	0	1
Rpl21-ps14	1	0	0	0	0	0	0	0	0	0
Rpl21-ps15	4	4	0	0	0	1	0	1	0	0
Rpl21-ps2	0	0	0	0	0	0	0	0	0	0
Rpl21-ps3	0	6	3	2	1	2	2	2	1	1
Rpl21-ps4	0	0	0	0	0	0	0	1	0	0
Rpl21-ps5	0	0	0	0	0	0	0	0	0	0
Rpl21-ps6	1	5	0	2	0	3	1	1	3	0
Rpl21-ps7	0	0	0	0	0	1	0	0	0	0
Rpl21-ps8	12	16	20	19	15	23	17	24	22	19
Rpl21-ps9	0	0	0	0	0	0	0	0	0	0
Rpl22	1395	1516	1407	1240	633	1315	777	1072	878	965
Rpl22-ps1	3	4	3	1	0	2	0	2	1	0
Rpl22l1	436	570	515	473	292	596	368	472	359	403
Rpl23	2714	2935	2720	2280	1250	2462	1481	2162	1655	1809
Rpl23a	298	318	277	416	255	403	264	415	301	266
Rpl23a-ps1	0	0	0	0	0	0	0	1	0	0
Rpl23a-ps10	0	0	0	0	0	0	0	0	0	0
Rpl23a-ps11	0	0	0	0	0	0	0	0	0	0
Rpl23a-ps12	0	0	0	0	0	0	0	0	0	0
Rpl23a-ps13	0	0	0	0	0	0	0	0	0	0
Rpl23a-ps14	0	0	1	0	0	0	0	0	0	0
Rpl23a-ps2	2	5	8	3	5	1	5	9	5	6
Rpl23a-ps3	2	4	3	1	0	1	0	1	0	2
Rpl23a-ps4	0	0	0	2	0	0	0	0	0	0
Rpl23a-ps5	1	0	0	0	0	1	0	1	0	0
Rpl23a-ps6	0	0	0	0	0	0	0	0	0	0
Rpl23a-ps7	0	0	0	0	0	0	0	0	0	0
Rpl23a-ps8	0	0	0	0	0	0	0	0	0	0
Rpl23a-ps9	0	0	0	0	0	0	0	0	0	0
Rpl24	7	15	15	9	4	8	2	9	6	13
Rpl26	2757	3027	2895	2606	1462	2673	1654	2609	2009	2165
Rpl26-ps1	0	2	0	0	0	0	0	0	0	0
Rpl26-ps2	0	0	0	0	0	0	0	0	0	0
Rpl26-ps3	0	0	0	0	0	0	0	0	1	0
Rpl26-ps4	1	1	1	0	0	1	3	2	0	0
Rpl26-ps5	0	1	0	0	0	1	0	0	0	0
Rpl26-ps6	0	0	0	0	0	0	0	0	0	0
Rpl27	2400	2804	2784	2605	1399	2652	1927	2624	1992	1946
Rpl27-ps1	1	1	5	2	3	2	0	5	1	0
Rpl27-ps2	0	0	0	0	0	1	0	0	0	2
Rpl27-ps3	63	83	74	28	16	47	36	53	39	31
Rpl27a	931	1085	1043	1140	594	1121	692	1203	906	913
Rpl27a-ps1	3	4	0	1	0	1	0	0	0	0
Rpl27a-ps2	0	0	0	0	0	0	0	0	0	0
Rpl28	1558	1744	1639	1695	857	1909	1115	1623	1215	1122
Rpl28-ps1	21	26	26	14	8	28	15	15	14	19
Rpl28-ps2	0	0	0	0	0	1	0	0	0	0
Rpl28-ps3	1	8	5	4	3	5	9	6	0	6
Rpl28-ps4	0	0	0	0	0	0	0	0	0	0
Rpl29	1494	1690	1644	2032	1271	2170	1341	1867	1478	1395
Rpl29-ps1	0	0	0	0	0	0	0	0	0	0
Rpl29-ps2	0	0	0	0	0	0	0	0	0	0
Rpl29-ps5	0	0	0	0	0	0	0	1	0	0
Rpl3	8280	8702	7692	10564	6680	10858	6867	9154	7394	7663
Rpl3-ps1	72	94	84	76	38	76	45	73	47	50
Rpl3-ps2	0	4	3	4	1	4	2	3	1	0
Rpl30	1181	1311	1271	809	524	1017	631	835	678	699
Rpl30-ps1	2	10	3	3	2	2	2	6	1	3
Rpl30-ps10	1	2	3	5	0	7	1	0	2	3
Rpl30-ps11	0	0	0	0	0	0	0	0	0	1
Rpl30-ps2	0	0	0	0	0	0	0	3	0	0
Rpl30-ps3	0	0	0	0	0	0	0	0	0	1
Rpl30-ps5	0	0	0	0	0	0	0	0	0	0
Rpl30-ps6	0	0	0	0	0	0	0	0	0	0
Rpl30-ps8	0	1	0	0	0	0	0	0	0	0
Rpl30-ps9	1	1	0	1	1	0	0	0	0	0
Rpl31	1735	1860	1733	1477	836	1788	966	1558	1111	1114
Rpl31-ps1	0	0	0	2	0	0	0	0	0	0
Rpl31-ps10	0	0	0	0	0	0	0	0	0	1
Rpl31-ps11	1	1	0	0	0	1	0	2	0	0
Rpl31-ps12	0	0	0	0	0	0	0	0	0	0
Rpl31-ps13	1	3	3	2	3	3	0	3	8	4
Rpl31-ps14	0	0	4	0	1	0	0	0	0	0
Rpl31-ps15	0	2	0	0	0	0	2	0	0	2
Rpl31-ps16	3	2	2	0	0	3	4	2	2	2
Rpl31-ps17	0	0	0	0	0	0	0	0	0	0
Rpl31-ps18	0	0	0	0	0	1	0	0	0	1
Rpl31-ps2	0	0	0	0	0	0	0	0	0	0
Rpl31-ps20	0	0	0	0	0	0	0	0	0	0
Rpl31-ps21	0	0	0	0	0	0	0	0	0	0
Rpl31-ps22	0	1	0	1	0	2	0	0	0	0
Rpl31-ps23	0	0	0	0	0	0	0	0	0	1
Rpl31-ps24	0	0	1	0	0	0	0	0	0	0
Rpl31-ps25	0	0	0	0	0	0	0	0	0	0
Rpl31-ps4	0	1	0	0	0	0	0	0	0	0
Rpl31-ps5	0	0	0	0	0	0	0	0	3	0
Rpl31-ps6	3	2	0	0	2	0	0	1	0	0
Rpl31-ps7	0	0	0	0	0	0	0	0	0	0
Rpl31-ps8	99	103	110	56	26	72	47	86	49	71
Rpl31-ps9	11	16	18	1	0	2	0	2	0	2
Rpl32	6877	8760	7915	8298	3773	8553	5577	7760	5907	5686
Rpl32-ps	0	1	1	0	0	0	0	0	0	0
Rpl32l	1	5	3	3	2	5	1	6	3	3
Rpl34	2849	3469	3346	2449	1269	2692	1571	2226	1748	1993
Rpl34-ps1	27	28	42	24	11	30	28	29	23	15
Rpl34-ps2	0	0	0	0	0	0	0	0	0	0
Rpl35	1920	2328	2124	1837	849	1977	1407	1845	1546	1485
Rpl35-ps1	0	0	1	0	0	0	0	0	0	0
Rpl35a	1420	1557	1652	1205	607	1338	760	1172	923	918
Rpl35a-ps2	19	24	25	13	14	32	5	12	9	8
Rpl35a-ps3	1	0	0	1	1	0	0	0	0	0
Rpl35a-ps4	1	1	1	0	0	3	0	0	0	1
Rpl35a-ps5	2	3	2	2	1	2	0	0	0	0
Rpl35a-ps6	4	5	6	6	9	6	8	3	7	4
Rpl35a-ps7	3	4	3	4	2	6	3	3	7	2
Rpl36	2221	2690	2189	2469	895	2418	1482	2293	1664	1495
Rpl36-ps1	0	0	0	0	0	0	0	0	0	0
Rpl36-ps10	0	0	0	0	0	0	0	0	0	0
Rpl36-ps2	27	20	22	9	4	23	16	13	19	11
Rpl36-ps3	0	0	0	0	0	0	0	0	0	0
Rpl36-ps4	0	0	0	0	0	0	0	0	0	0
Rpl36-ps7	0	0	0	0	0	0	0	0	0	0
Rpl36-ps8	0	0	0	0	0	0	0	0	0	0
Rpl36-ps9	1	0	0	0	0	0	0	0	0	0
Rpl36a	1159	1230	1182	1003	468	1016	666	909	727	789
Rpl36a-ps1	4	9	5	2	2	1	0	3	3	6
Rpl36a-ps2	26	17	29	7	2	17	8	10	20	4
Rpl36a-ps3	3	0	1	3	0	2	1	0	0	2
Rpl36a-ps4	0	0	0	0	0	0	0	0	0	1
Rpl36al	219	206	239	108	56	87	73	112	124	147
Rpl37	3218	3711	3335	2708	1162	2959	2028	2740	2067	2028
Rpl37a	3776	4352	3958	3074	1286	3444	1990	2840	2254	2239
Rpl37rt	141	192	165	85	43	92	74	107	69	65
Rpl38	1841	2058	2216	1429	648	1292	853	1285	999	1033
Rpl38-ps1	1	2	2	0	0	1	0	0	0	0
Rpl38-ps2	26	35	34	23	11	21	10	24	8	13
Rpl39	1297	1452	1376	932	356	844	489	725	570	563
Rpl39-ps	29	23	26	36	9	16	17	35	22	15
Rpl39l	16	10	6	4	5	9	6	24	30	13
Rpl3l	12	11	11	6	6	4	1	13	12	18
Rpl4	15823	17392	16160	20440	13027	21476	15071	18237	14783	14675
Rpl41	5052	6180	5526	4530	2101	4942	2779	4262	3315	3272
Rpl48-ps1	0	0	0	0	0	0	0	0	0	0
Rpl5	2378	2302	2567	2156	1454	2510	1392	1979	1739	1871
Rpl5-ps1	13	13	19	13	4	8	20	6	11	9
Rpl5-ps2	0	0	3	0	0	0	2	0	1	0
Rpl6	2961	3373	3180	4461	2674	4454	2885	4137	3130	3386
Rpl6l	6	5	11	6	8	18	3	8	4	4
Rpl7	4123	4930	4272	5808	3645	6821	4147	5374	4212	4409
Rpl7-ps7	20	37	28	15	10	14	12	17	11	12
Rpl7a	2295	2546	2383	2762	1558	2842	1756	2503	1822	1940
Rpl7a-ps1	0	0	0	0	0	0	0	0	0	0
Rpl7a-ps10	3	0	0	0	0	0	0	0	0	0
Rpl7a-ps11	0	0	0	0	0	0	0	0	0	0
Rpl7a-ps12	0	0	0	0	0	0	0	0	0	0
Rpl7a-ps13	0	0	0	0	0	0	0	0	0	0
Rpl7a-ps14	0	0	0	0	0	0	0	0	0	0
Rpl7a-ps2	0	0	0	0	0	0	0	0	0	0
Rpl7a-ps3	0	0	0	0	0	0	0	0	0	1
Rpl7a-ps5	0	1	0	0	0	0	0	0	0	0
Rpl7a-ps7	5	11	11	5	3	14	2	8	4	9
Rpl7a-ps8	0	0	0	0	0	0	0	0	0	0
Rpl7a-ps9	0	0	0	0	0	0	0	0	0	0
Rpl7l1	2905	3057	3014	3111	2169	3673	2400	3408	2756	3402
Rpl7l1-ps1	0	0	0	0	0	0	0	0	0	0
Rpl8	4770	5317	5127	5940	3257	5711	3597	5000	3694	4034
Rpl9	3786	4114	3884	4922	2898	5030	3163	4799	3826	3983
Rpl9-ps1	0	1	0	1	0	0	0	0	2	0
Rpl9-ps2	0	0	0	0	0	0	0	0	1	0
Rpl9-ps3	0	0	0	0	0	1	0	0	0	0
Rpl9-ps4	0	3	0	0	0	1	2	0	0	0
Rpl9-ps5	0	0	0	0	0	0	0	0	0	0
Rpl9-ps6	83	90	62	95	66	105	60	75	68	67
Rpl9-ps7	4	4	7	2	0	3	0	1	1	1
Rpl9-ps8	0	0	8	0	0	1	0	0	0	1
Rpl9-ps9	0	0	0	0	0	0	0	0	0	0
Rplp0	11421	12202	11460	14072	9157	14858	9911	13260	10322	10856
Rplp0-ps1	1	1	0	1	0	0	0	2	0	0
Rplp1	3186	3764	3393	3009	1423	3149	1930	2850	2007	2034
Rplp1-ps1	0	0	0	0	0	0	0	0	0	0
Rplp2	2539	2617	2519	1996	892	2157	1153	1811	1400	1441
Rpn1	8348	8189	10728	9339	7329	9274	7781	9720	7877	10749
Rpn2	6643	7058	8128	7029	6170	8572	6173	7707	6529	8307
Rpp14	804	746	738	686	464	618	509	584	498	501
Rpp21	797	1059	1083	628	445	804	529	771	510	565
Rpp25	4	2	0	3	0	0	0	0	4	0
Rpp25l	396	454	479	545	274	568	267	456	340	331
Rpp30	622	680	853	464	398	455	272	417	386	441
Rpp38	184	153	157	146	125	164	87	126	107	152
Rpp40	127	65	105	99	59	101	35	122	66	140
Rpph1	0	1	0	0	0	0	1	0	0	0
Rprd1a	270	223	270	207	202	229	263	231	195	175
Rprd1b	1379	1255	1277	1292	845	1283	941	1103	1202	1337
Rprd2	512	532	758	514	615	583	436	584	361	517
Rprl1	0	0	0	0	0	0	0	0	0	0
Rprl2	0	0	0	0	0	0	0	0	0	0
Rprl3	0	0	0	0	0	0	0	0	0	0
Rprm	0	0	0	0	0	0	0	0	0	0
Rprml	0	0	0	0	0	0	0	0	0	0
Rps10	1843	2065	2119	1855	1051	1976	1173	1763	1312	1362
Rps10-ps1	9	16	10	10	5	8	6	9	9	13
Rps10-ps2	25	19	16	8	5	20	9	8	13	10
Rps10-ps3	0	0	0	0	0	0	0	0	0	0
Rps10-ps4	0	0	0	9	1	4	1	0	1	0
Rps11	6368	7710	6799	6682	5122	8743	7001	7162	5957	4305
Rps11-ps1	39	33	33	59	33	48	31	17	25	29
Rps11-ps2	9	13	5	3	7	16	11	14	13	16
Rps11-ps3	2	2	1	0	0	1	0	0	2	0
Rps11-ps4	0	0	0	0	0	0	0	0	0	0
Rps11-ps5	0	0	0	0	0	0	0	0	0	0
Rps12	1379	1492	1307	1185	613	1389	757	1174	881	937
Rps12-ps1	1	0	2	0	4	0	0	0	0	1
Rps12-ps10	2	5	1	1	1	0	2	1	3	0
Rps12-ps11	0	0	0	0	0	0	0	0	0	0
Rps12-ps12	0	0	0	0	0	0	0	0	0	0
Rps12-ps13	0	0	0	0	0	0	0	0	0	0
Rps12-ps14	0	0	0	0	0	0	0	0	0	0
Rps12-ps15	0	0	0	0	0	0	0	0	0	0
Rps12-ps16	0	0	0	0	0	0	0	0	0	0
Rps12-ps17	0	0	0	0	0	0	0	0	0	0
Rps12-ps18	0	0	0	0	0	0	0	0	0	0
Rps12-ps19	3	2	4	0	1	1	0	3	0	1
Rps12-ps20	0	0	0	0	0	0	0	0	0	0
Rps12-ps21	0	0	0	0	0	0	0	0	0	0
Rps12-ps22	0	0	0	0	0	0	0	0	0	0
Rps12-ps23	0	0	0	0	0	0	0	0	0	0
Rps12-ps24	1	0	0	0	0	0	0	0	0	0
Rps12-ps26	2	3	0	1	0	8	1	6	8	4
Rps12-ps3	0	1	1	0	0	0	1	0	0	0
Rps12-ps4	8	7	10	4	5	7	3	10	2	5
Rps12-ps5	0	0	0	0	0	0	0	0	0	1
Rps12-ps6	0	0	0	0	0	0	0	0	0	0
Rps12-ps7	0	0	0	0	0	0	0	0	0	1
Rps12-ps9	53	58	61	40	25	50	37	64	49	57
Rps12l1	0	0	0	0	0	0	0	0	0	0
Rps13	2806	3375	3223	3017	1566	3248	1880	2623	2037	2048
Rps13-ps1	1	1	0	0	0	0	1	0	0	0
Rps13-ps2	67	92	81	42	21	54	40	50	43	37
Rps13-ps4	12	9	9	27	8	19	12	12	11	18
Rps13-ps5	0	0	0	0	0	0	0	0	0	0
Rps13-ps6	0	0	0	0	0	0	0	0	0	0
Rps13-ps7	0	0	0	0	0	0	0	0	0	0
Rps13-ps8	0	0	0	0	0	0	0	0	0	0
Rps14	7922	9092	8733	8067	4652	8561	5980	8367	6261	6386
Rps15	3274	3522	3451	3216	1838	3599	2103	2921	2372	2405
Rps15-ps2	4	3	4	3	1	2	1	2	0	4
Rps15a	2720	3333	3108	2743	1375	3050	1703	2421	1831	1698
Rps15a-ps1	0	0	0	0	0	0	0	0	0	0
Rps15a-ps2	0	2	0	2	0	1	0	1	0	0
Rps15a-ps3	1	0	0	1	0	0	0	0	0	1
Rps15a-ps4	16	20	14	5	0	10	6	1	0	1
Rps15a-ps5	2	0	0	0	0	1	3	4	0	3
Rps15a-ps6	54	64	69	76	40	81	34	60	48	71
Rps15a-ps7	2	0	2	2	2	3	0	1	0	1
Rps15a-ps8	1	0	2	0	0	0	0	0	0	0
Rps16	2113	2327	2332	2124	1190	2330	1447	1977	1547	1582
Rps16-ps2	99	146	113	76	46	96	51	49	48	63
Rps16-ps3	0	0	1	0	0	0	0	0	0	0
Rps17	2479	2980	2860	2587	1298	2846	1367	2202	1625	1790
Rps18	5429	6237	5115	5204	2785	5645	3751	4714	3891	3631
Rps18-ps1	2	4	2	2	0	3	0	1	0	0
Rps18-ps2	0	0	0	0	0	0	0	0	0	0
Rps18-ps3	25	30	29	11	9	11	6	8	8	9
Rps19	5735	6295	5874	5558	3004	6214	3843	5404	4225	4471
Rps19-ps1	0	2	1	0	0	0	0	0	0	0
Rps19-ps10	1	0	0	0	0	0	0	0	1	1
Rps19-ps11	0	0	2	0	0	1	0	0	0	0
Rps19-ps12	0	0	1	0	0	0	0	0	0	0
Rps19-ps13	0	0	0	0	0	0	0	0	0	0
Rps19-ps14	0	0	0	0	0	0	0	0	0	0
Rps19-ps2	0	0	0	0	0	0	0	0	0	0
Rps19-ps3	4	9	3	9	3	2	5	9	2	8
Rps19-ps4	3	4	3	1	0	2	1	5	2	1
Rps19-ps5	0	0	0	0	0	0	0	0	0	0
Rps19-ps6	64	68	69	32	13	41	24	37	21	36
Rps19-ps7	0	1	1	2	1	3	1	0	2	1
Rps19-ps8	0	1	1	0	0	0	0	2	1	0
Rps19-ps9	0	0	1	0	0	0	0	0	0	0
Rps19bp1	307	342	439	412	258	453	264	357	303	361
Rps2	4802	5596	5116	6147	3531	6474	3494	4866	3977	4150
Rps2-ps10	57	64	66	21	6	26	11	27	16	16
Rps2-ps11	9	6	9	8	14	15	6	3	16	7
Rps2-ps12	0	0	0	0	0	0	0	0	1	0
Rps2-ps13	3	5	2	6	1	3	1	1	0	3
Rps2-ps2	0	0	0	1	0	0	0	0	0	0
Rps2-ps3	0	0	0	0	0	0	0	0	0	0
Rps2-ps4	0	1	1	2	0	0	2	0	0	0
Rps2-ps5	0	1	0	0	0	1	0	2	1	0
Rps2-ps6	0	2	0	0	1	3	2	3	0	0
Rps2-ps9	27	18	18	11	20	32	19	30	25	44
Rps20	2961	3200	2942	3254	1699	3676	2071	3349	2350	2737
Rps21	1432	1533	1608	1124	489	1177	725	1067	759	775
Rps23	3656	4541	3880	4677	2372	4878	3059	4393	3404	3315
Rps23-ps1	0	0	0	0	0	0	0	0	0	0
Rps23-ps2	0	1	0	0	0	0	0	0	0	0
Rps24	2947	3367	3082	2731	1389	2765	1664	2832	1992	2203
Rps24-ps2	0	0	0	0	0	0	0	0	0	0
Rps24-ps3	10	20	12	4	1	6	4	2	5	7
Rps25	3225	3691	3736	2647	1223	2884	1658	2447	1915	2190
Rps25-ps1	11	8	12	2	1	10	3	4	5	5
Rps26	2544	3058	2696	2189	988	2457	1423	2100	1481	1462
Rps26-ps1	3	2	2	0	3	4	2	5	3	1
Rps27	4743	5682	4481	3696	1462	4070	2657	3494	2739	2726
Rps27-ps1	0	6	1	6	8	8	5	3	3	1
Rps27a	2782	2919	3093	2582	1345	2652	1414	2435	1834	2225
Rps27a-ps1	1	3	2	6	10	4	6	4	0	0
Rps27a-ps2	2	2	3	0	0	0	0	0	0	0
Rps27l	3375	3413	4082	2225	1357	2590	1365	2300	1797	2171
Rps27rt	76	97	91	62	39	84	46	72	67	56
Rps28	1526	1723	1555	1132	404	1214	654	959	729	820
Rps29	4151	4885	4389	2919	1157	3299	1795	2775	2191	2249
Rps29-ps	0	0	0	0	0	0	0	0	0	0
Rps3	8954	10089	10249	8635	5384	9791	6430	8617	6812	6885
Rps3a1	5358	6703	6053	7395	4533	8140	5036	6460	5330	5430
Rps3a2	3	6	9	8	1	8	1	9	6	2
Rps3a3	0	1	2	6	0	7	1	3	1	0
Rps4l	67	64	64	95	24	24	39	201	95	143
Rps4l-ps	0	0	0	0	0	0	0	0	0	0
Rps4x	3707	4047	3848	4469	2886	4720	2736	4160	3251	3558
Rps4x-ps	0	1	0	0	0	0	0	0	0	1
Rps5	5267	6128	5821	5080	2733	5279	3130	4319	3480	3594
Rps6	4639	5075	4783	6332	3709	6220	4055	5531	4111	4547
Rps6-ps1	6	3	9	13	2	12	10	5	2	12
Rps6-ps2	0	1	1	2	0	0	0	1	0	0
Rps6-ps3	10	11	8	9	4	5	10	12	7	7
Rps6-ps4	28	38	35	26	17	27	18	27	27	21
Rps6ka1	5968	6304	7567	7344	6337	8387	7976	7912	6800	6959
Rps6ka2	60	13	99	48	27	31	21	16	73	186
Rps6ka3	149	148	249	236	280	262	137	210	177	149
Rps6ka4	1358	1553	1753	1407	1122	1887	1407	1867	1462	1574
Rps6ka5	432	332	426	416	221	513	350	372	467	446
Rps6ka6	0	0	0	0	9	0	0	8	0	0
Rps6kb1	1786	1925	2228	2065	1692	2336	1938	2384	1936	2060
Rps6kb2	981	1103	1051	846	650	1034	736	886	723	940
Rps6kc1	323	247	195	308	154	197	267	334	250	508
Rps6kl1	34	42	37	103	26	71	45	42	44	33
Rps7	2833	3078	2974	4209	2236	3959	3250	4451	3365	3278
Rps7-ps1	0	0	0	0	0	0	0	0	0	0
Rps7-ps2	4	0	5	0	0	0	0	0	1	0
Rps8	3538	3951	3909	3414	1889	3688	2020	3128	2426	2591
Rps8-ps1	0	1	0	0	0	1	0	0	1	0
Rps8-ps2	0	0	0	0	0	0	0	0	0	0
Rps8-ps3	0	4	0	0	0	0	0	0	0	0
Rps8-ps4	2	6	5	1	1	6	0	3	2	1
Rps9	6257	6972	6469	7565	3927	7209	4661	7445	5695	7206
Rpsa	5608	6545	5259	7301	4416	8487	4563	6179	4589	4641
Rpsa-ps1	4	2	2	0	0	4	0	2	1	0
Rpsa-ps10	4	3	2	2	0	9	3	1	7	0
Rpsa-ps11	2	0	0	0	1	2	1	1	0	0
Rpsa-ps12	0	0	0	0	0	0	0	0	0	1
Rpsa-ps2	2	4	3	5	0	3	0	1	4	1
Rpsa-ps3	0	0	0	0	0	0	0	0	0	1
Rpsa-ps4	1	0	0	0	0	0	3	0	0	0
Rpsa-ps5	0	4	1	0	0	3	0	0	0	0
Rpsa-ps9	42	55	38	24	14	29	25	25	20	23
Rptn	0	0	0	0	0	0	0	0	0	0
Rptor	628	690	697	682	567	794	717	793	587	605
Rptoros	1	13	3	14	4	2	3	17	7	12
Rpusd1	344	344	431	304	248	337	288	360	255	331
Rpusd2	63	47	79	85	23	71	56	44	26	42
Rpusd3	78	97	83	99	73	100	76	110	54	36
Rpusd4	576	575	572	680	494	766	609	773	570	587
Rrad	327	250	262	403	202	413	263	332	265	334
Rraga	285	238	462	336	385	516	262	477	254	401
Rragb	251	219	276	254	196	335	200	246	201	159
Rragc	2741	2812	3145	2374	2174	2923	2295	2837	2292	2912
Rragd	37	2	35	3	0	23	1	0	23	22
Rras	478	401	333	443	241	237	449	534	431	826
Rras2	501	596	794	510	475	741	632	642	469	492
Rrbp1	1791	1939	2441	2265	1194	1740	1526	2728	1955	3380
Rreb1	282	233	409	346	154	166	122	300	176	416
Rrh	0	0	0	0	0	0	7	1	0	0
Rrm1	7375	5878	9750	5310	5568	7439	2885	4727	4083	5194
Rrm2	9423	7212	12516	7373	8073	10175	4370	6714	5608	8631
Rrm2b	193	222	225	169	162	240	171	134	175	181
Rrn3	1612	948	1476	1146	881	1485	1028	1262	1156	1417
Rrnad1	506	504	555	689	423	479	437	578	432	579
Rrp1	5001	5528	6004	5977	4031	6021	4101	5349	4423	4395
Rrp12	906	972	1176	1112	848	1089	965	1214	902	1229
Rrp15	684	565	745	688	598	668	460	737	548	606
Rrp1b	1215	1113	1576	1302	904	1713	1325	1441	1178	1009
Rrp36	723	859	887	1070	782	1233	961	997	819	890
Rrp7a	963	1031	1161	875	984	1234	1029	1276	972	1331
Rrp8	820	726	734	924	607	871	741	790	709	728
Rrp9	886	867	904	994	657	956	811	970	886	809
Rrs1	990	913	1195	1096	762	1108	909	914	845	1014
Rs1	0	0	1	10	0	0	0	4	0	0
Rsad1	54	68	60	70	71	53	22	68	75	67
Rsad2	2654	1798	1610	2328	1048	1749	1354	2679	1939	3253
Rsbn1	495	596	661	596	348	641	361	580	414	485
Rsbn1l	344	353	491	329	236	280	227	256	214	186
Rsc1a1	0	0	0	0	0	0	0	0	0	0
Rsf1	591	816	760	823	670	1162	748	825	668	675
Rsf1os1	3	0	0	2	0	2	0	2	0	2
Rsf1os2	11	14	5	0	10	19	5	6	15	4
Rsg1	23	26	31	27	8	33	10	20	15	30
Rsl1	194	177	193	208	55	173	151	168	124	141
Rsl1d1	3443	3777	4572	3872	3266	4222	2991	4164	3267	3548
Rsl24d1	714	756	843	1049	820	1047	677	931	785	789
Rslcan18	1	8	3	1	5	2	0	5	3	2
Rsph1	46	75	50	53	38	17	49	31	41	57
Rsph10b	9	6	5	17	17	14	5	3	13	0
Rsph14	0	0	0	0	0	0	0	0	0	0
Rsph3a	68	84	85	107	84	106	92	84	49	81
Rsph3b	79	74	92	126	58	110	101	88	45	64
Rsph4a	0	0	0	2	6	0	0	0	2	0
Rsph6a	0	0	0	0	0	0	0	0	0	0
Rsph9	29	12	25	23	14	20	41	8	4	19
Rspo1	35	38	26	24	9	0	5	59	68	145
Rspo2	0	0	0	0	0	0	0	0	0	0
Rspo3	0	0	0	0	0	0	0	0	0	0
Rspo4	0	0	0	0	0	1	0	0	0	0
Rspo4os	0	0	0	0	0	10	0	0	0	0
Rspry1	1586	1739	1583	1688	1190	1626	1622	1890	1385	1729
Rsrc1	885	930	1017	902	681	885	574	753	825	881
Rsrc2	2172	2449	2670	2655	1795	2660	2059	2428	1894	2077
Rsrp1	32158	34286	28984	28841	20182	27575	35778	38911	30307	36269
Rsu1	1704	1336	1447	1386	944	1451	1511	1809	1670	2403
Rtbdn	1	2	2	0	0	0	1	0	2	5
Rtca	574	729	861	967	697	1031	732	839	768	725
